number,kind,state,title,url,created_at,updated_at,closed_at,user,labels,comments,matched_queries
14067,pr,closed,fix: run update-flake with PAT to allow workflow runs,https://github.com/coder/coder/pull/14067,2024-07-31T15:42:30Z,2024-07-31T15:43:54Z,2024-07-31T15:43:43Z,kylecarbs,,0,prs-flake-title
14091,pr,closed,chore: commit update-flake as @dependabot,https://github.com/coder/coder/pull/14091,2024-08-01T16:13:50Z,2024-08-01T16:25:04Z,2024-08-01T16:24:51Z,matifali,,1,prs-flake-title
14125,pr,closed,fix: check for io.EOF error in derpmap to resolve flake,https://github.com/coder/coder/pull/14125,2024-08-02T16:49:28Z,2024-08-02T17:08:59Z,2024-08-02T17:08:47Z,kylecarbs,,0,prs-flake-title
14167,pr,closed,fix: extend locking in wsproxy to avoid race (and fix flake),https://github.com/coder/coder/pull/14167,2024-08-05T16:29:11Z,2024-08-05T18:32:18Z,2024-08-05T18:30:44Z,sreya,,0,prs-flake-title
14195,pr,closed,fix: lock adding to tailnet waitgroup to avoid race (and fix flake),https://github.com/coder/coder/pull/14195,2024-08-07T05:41:28Z,2024-08-07T05:52:54Z,2024-08-07T05:52:42Z,ethanndickson,,1,prs-flake-title
14233,pr,closed,fix: fix flaking `Test_sshConfigExecEscape`,https://github.com/coder/coder/pull/14233,2024-08-12T02:49:46Z,2024-08-12T08:56:48Z,2024-08-12T08:56:34Z,ethanndickson,,1,prs-flake-title
14269,pr,closed,chore(site): reduce flakiness on terminal stories,https://github.com/coder/coder/pull/14269,2024-08-14T20:28:10Z,2024-08-15T14:30:32Z,2024-08-15T14:30:17Z,BrunoQuaresma,,1,prs-flaky-title
14378,pr,closed,chore: avoid flake in resume token test,https://github.com/coder/coder/pull/14378,2024-08-21T10:20:57Z,2024-08-22T03:27:58Z,2024-08-22T03:27:43Z,deansheather,,1,prs-flake-title
14467,pr,closed,fix: prevent notifier test flakiness,https://github.com/coder/coder/pull/14467,2024-08-28T13:17:03Z,2024-08-28T14:33:50Z,2024-08-28T14:33:27Z,dannykopping,,1,prs-flaky-title
14534,pr,closed,fix: fix TestPendingUpdatesMetric flaky assertion,https://github.com/coder/coder/pull/14534,2024-09-03T08:47:19Z,2024-09-03T09:47:37Z,2024-09-03T09:47:34Z,spikecurtis,,2,prs-flaky-title
14552,pr,closed,ci: extract update-flake to separate workflow,https://github.com/coder/coder/pull/14552,2024-09-04T09:44:56Z,2024-11-07T17:34:38Z,2024-09-04T09:56:04Z,matifali,,0,prs-flake-title
14554,pr,closed,ci: disable update-flake in PRs,https://github.com/coder/coder/pull/14554,2024-09-04T10:06:35Z,2024-09-04T10:18:33Z,2024-09-04T10:18:18Z,johnstcn,,0,prs-flake-title
14634,pr,closed,fix: fix TestPing/1Ping flake,https://github.com/coder/coder/pull/14634,2024-09-10T12:03:32Z,2024-09-11T04:22:36Z,2024-09-11T04:22:23Z,ethanndickson,,1,prs-flake-title
14642,pr,closed,fix: fix flake in TestWorkspaceAgentClientCoordinate_ResumeToken,https://github.com/coder/coder/pull/14642,2024-09-11T11:42:44Z,2024-09-11T12:32:59Z,2024-09-11T12:32:47Z,spikecurtis,,1,prs-flake-title
14728,pr,closed,chore: add ability to include custom protoc-gen-go dependency in nix flake,https://github.com/coder/coder/pull/14728,2024-09-19T04:46:34Z,2024-10-16T19:36:29Z,2024-09-24T12:57:07Z,joobisb,community,9,prs-flake-title
14888,pr,closed,fix: remove redundant flaking test,https://github.com/coder/coder/pull/14888,2024-10-01T08:49:22Z,2024-10-01T09:01:37Z,2024-10-01T09:01:25Z,ethanndickson,,1,prs-flake-title
15077,pr,closed,test(coderd): fix flake on TestWorkspaceBuildTimings,https://github.com/coder/coder/pull/15077,2024-10-15T12:23:50Z,2024-10-15T12:43:51Z,2024-10-15T12:43:40Z,BrunoQuaresma,,0,prs-flake-title
15228,pr,closed,chore(enterprise/coderd/license): fix time-related flake in license expiration warning test,https://github.com/coder/coder/pull/15228,2024-10-25T10:57:07Z,2024-10-25T11:20:10Z,2024-10-25T11:19:51Z,johnstcn,,0,prs-flake-title
15259,pr,closed,fix(flake.nix): remove `preBuild` to fix building on Linux,https://github.com/coder/coder/pull/15259,2024-10-28T21:00:48Z,2024-10-29T17:57:30Z,2024-10-29T17:57:13Z,coadler,,2,prs-flake-title
15314,pr,closed,fix: create contexts per sub-test to fix flake,https://github.com/coder/coder/pull/15314,2024-11-01T07:10:02Z,2024-11-01T12:22:57Z,2024-11-01T12:22:37Z,ethanndickson,,1,prs-flake-title
15380,pr,closed,chore(site): fix reset password storybook flake,https://github.com/coder/coder/pull/15380,2024-11-05T13:44:10Z,2024-11-06T17:24:34Z,2024-11-06T17:24:32Z,BrunoQuaresma,,2,prs-flake-title
15555,pr,closed,fix: fix listening flake on TestTailnet_ForcesWebSockets,https://github.com/coder/coder/pull/15555,2024-11-18T07:56:17Z,2024-11-18T12:05:19Z,2024-11-18T12:05:17Z,spikecurtis,,1,prs-flake-title
15629,pr,closed,chore: fix more flaky tests on Windows with Postgres,https://github.com/coder/coder/pull/15629,2024-11-22T13:01:25Z,2024-11-26T10:56:09Z,2024-11-26T10:56:07Z,hugodutka,,0,prs-flaky-title
15681,pr,closed,chore(agent/agentexec): fix flake in agent/agentexec test,https://github.com/coder/coder/pull/15681,2024-11-28T14:07:43Z,2024-11-28T14:28:12Z,2024-11-28T14:28:10Z,johnstcn,,1,prs-flake-title
15724,pr,closed,chore(cli): fix test flake introduced by #15688,https://github.com/coder/coder/pull/15724,2024-12-02T22:02:59Z,2024-12-02T22:11:43Z,2024-12-02T22:11:42Z,johnstcn,,0,prs-flake-title
15772,pr,closed,chore: fix TestWorkspaceAutobuild/NextStartAtIsValid flake,https://github.com/coder/coder/pull/15772,2024-12-06T09:46:49Z,2024-12-06T10:41:33Z,2024-12-06T10:41:31Z,DanielleMaywood,,0,prs-flake-title
16090,pr,closed,chore: reduce Windows PG tests flakiness,https://github.com/coder/coder/pull/16090,2025-01-10T11:19:31Z,2025-01-10T14:21:23Z,2025-01-10T14:21:04Z,hugodutka,,0,prs-flaky-title
16120,pr,closed,fix(flake.nix): install locales on linux host devShells,https://github.com/coder/coder/pull/16120,2025-01-13T17:36:57Z,2025-01-15T16:15:16Z,2025-01-15T16:14:55Z,ThomasK33,,1,prs-flake-title
16153,pr,closed,fix(flake.nix): fix site build & add missing inputs for darwin hosts,https://github.com/coder/coder/pull/16153,2025-01-15T17:41:36Z,2025-01-15T18:16:58Z,2025-01-15T18:16:41Z,ThomasK33,,2,prs-flake-title
16154,pr,closed,fix(flake.nix): fix coder binary build,https://github.com/coder/coder/pull/16154,2025-01-15T17:41:39Z,2025-01-15T18:25:52Z,2025-01-15T18:25:36Z,ThomasK33,,2,prs-flake-title
16162,pr,closed,fix(flake.nix): update lockfile & add nix-prefetch-git,https://github.com/coder/coder/pull/16162,2025-01-16T14:25:57Z,2025-01-22T04:35:12Z,2025-01-22T04:34:53Z,ThomasK33,,2,prs-flake-title
16172,pr,closed,test(cli): fix TestSSH/RemoteForward_Unix_Signal flake,https://github.com/coder/coder/pull/16172,2025-01-17T12:05:51Z,2025-01-17T14:57:04Z,2025-01-17T14:53:09Z,mafredri,,3,prs-flake-title
16223,pr,closed,feat(flake.nix): switch dogfood dev image to buildNixShellImage from dockerTools,https://github.com/coder/coder/pull/16223,2025-01-22T10:33:13Z,2025-01-28T15:38:52Z,2025-01-28T15:38:37Z,ThomasK33,,2,prs-flake-title
16318,pr,closed,fix(flake.nix): limit the amount of maximum layers to 32 on dogfood nix image,https://github.com/coder/coder/pull/16318,2025-01-29T09:27:27Z,2025-01-29T09:38:20Z,2025-01-29T09:38:06Z,ThomasK33,,1,prs-flake-title
16325,pr,closed,fix(flake.nix): include dev buildInputs in dogfood nix image,https://github.com/coder/coder/pull/16325,2025-01-29T13:28:43Z,2025-01-30T16:47:37Z,2025-01-30T16:47:20Z,ThomasK33,,1,prs-flake-title
16331,pr,closed,fix: fix flaky IDP e2e tests,https://github.com/coder/coder/pull/16331,2025-01-29T15:33:21Z,2025-01-29T15:57:35Z,2025-01-29T15:57:22Z,jaaydenh,,0,prs-flaky-title
16429,pr,closed,fix(flake.nix): readd grep for agent startup script,https://github.com/coder/coder/pull/16429,2025-02-04T16:04:56Z,2025-02-04T16:14:15Z,2025-02-04T16:14:03Z,ThomasK33,,1,prs-flake-title
16607,pr,closed,fix(flake.nix): add procps to nix dogfood image,https://github.com/coder/coder/pull/16607,2025-02-18T14:57:50Z,2025-02-18T15:43:52Z,2025-02-18T15:24:49Z,ThomasK33,,1,prs-flake-title
16715,pr,closed,fix(flake.nix): synchronize playwright version in nix and package.json,https://github.com/coder/coder/pull/16715,2025-02-26T15:25:17Z,2025-03-11T12:49:17Z,2025-03-11T12:49:04Z,ThomasK33,,12,prs-flake-title
16725,pr,closed,chore(cli): fix test flake caused by agent connect race,https://github.com/coder/coder/pull/16725,2025-02-26T20:54:56Z,2025-02-26T21:10:51Z,2025-02-26T21:10:39Z,johnstcn,,0,prs-flake-title
16771,pr,closed,chore(cli): fix test flake in TestSSH_Container/NotFound,https://github.com/coder/coder/pull/16771,2025-03-03T13:09:46Z,2025-03-03T14:15:38Z,2025-03-03T14:15:26Z,johnstcn,,0,prs-flake-title
16773,pr,closed,fix: use `dbtime` in `dbmem` query to fix flake,https://github.com/coder/coder/pull/16773,2025-03-03T13:30:31Z,2025-03-03T14:42:03Z,2025-03-03T13:42:13Z,ethanndickson,,2,prs-flake-title
16799,pr,closed,test: fix flaky tests,https://github.com/coder/coder/pull/16799,2025-03-04T13:26:20Z,2025-03-04T13:45:00Z,2025-03-04T13:44:48Z,evgeniy-scherbina,,0,prs-flaky-title
17183,pr,closed,chore(mcp): fix test flakes,https://github.com/coder/coder/pull/17183,2025-04-01T10:12:39Z,2025-04-01T10:29:02Z,2025-04-01T10:28:47Z,johnstcn,,0,prs-flake-title
17313,pr,closed,test(agent/agentssh): fix macos signal flake during close,https://github.com/coder/coder/pull/17313,2025-04-09T16:39:35Z,2025-04-09T17:28:47Z,2025-04-09T17:28:32Z,mafredri,,0,prs-flake-title
17400,pr,closed,fix: increase context timeout in `TestProvisionerd/MaliciousTar` to avoid flake,https://github.com/coder/coder/pull/17400,2025-04-15T09:30:19Z,2025-04-15T09:39:39Z,2025-04-15T09:39:23Z,dannykopping,,0,prs-flake-title
17427,pr,closed,chore: reduce storybook flakes,https://github.com/coder/coder/pull/17427,2025-04-16T16:42:30Z,2025-04-17T13:48:38Z,2025-04-17T13:48:23Z,BrunoQuaresma,,0,prs-flake-title
17441,pr,closed,test: fix flake in TestRoleSyncTable with test cases sharing resources,https://github.com/coder/coder/pull/17441,2025-04-16T23:09:31Z,2025-04-17T00:14:22Z,2025-04-17T00:14:11Z,Emyrk,,0,prs-flake-title
17450,pr,closed,chore: fix additional storybook flakes,https://github.com/coder/coder/pull/17450,2025-04-17T13:56:42Z,2025-04-17T14:08:29Z,2025-04-17T14:08:13Z,BrunoQuaresma,,0,prs-flake-title
17559,pr,closed,chore: claude fixing flakes,https://github.com/coder/coder/pull/17559,2025-04-24T10:21:57Z,2025-10-25T00:07:39Z,2025-05-05T00:07:57Z,ibetitsmike,stale,0,prs-flake-title
17604,pr,closed,chore(cli): fix test flake when running in coder workspace,https://github.com/coder/coder/pull/17604,2025-04-29T14:40:33Z,2025-04-30T08:19:13Z,2025-04-30T08:18:58Z,johnstcn,,0,prs-flake-title
17678,pr,closed,test: fix `TestWorkspaceAgentReportStats` flake,https://github.com/coder/coder/pull/17678,2025-05-05T13:13:49Z,2025-05-05T14:15:40Z,2025-05-05T14:15:26Z,ethanndickson,,1,prs-flake-title
17702,pr,closed,fix: resolve flake test on manager,https://github.com/coder/coder/pull/17702,2025-05-07T13:57:11Z,2025-05-08T13:50:24Z,2025-05-08T13:49:58Z,defelmnq,,0,prs-flake-title
17737,pr,closed,fix: fixed flaking VPN tunnel tests & bump coder/quartz to 0.1.3,https://github.com/coder/coder/pull/17737,2025-05-09T10:00:58Z,2025-05-09T10:28:02Z,2025-05-09T10:27:48Z,ibetitsmike,,0,prs-flake-title
17772,pr,closed,chore(cli): fix test flake in TestExpMcpServer,https://github.com/coder/coder/pull/17772,2025-05-12T15:05:06Z,2025-05-12T16:15:46Z,2025-05-12T16:15:24Z,johnstcn,,0,prs-flake-title
17919,pr,closed,chore: fix flake on useAgentLogs,https://github.com/coder/coder/pull/17919,2025-05-19T16:08:54Z,2025-05-19T19:43:42Z,2025-05-19T19:43:28Z,BrunoQuaresma,,0,prs-flake-title
18246,pr,closed,fix(cli): fix flakes related to context cancellation when establishing pg connections,https://github.com/coder/coder/pull/18246,2025-06-05T13:03:26Z,2025-06-05T13:54:25Z,2025-06-05T13:54:13Z,hugodutka,,0,prs-flake-title
18311,pr,closed,test: fix test flake in TestDynamicParametersWithTerraformValues,https://github.com/coder/coder/pull/18311,2025-06-10T16:54:48Z,2025-06-10T21:14:22Z,2025-06-10T21:13:47Z,Emyrk,,0,prs-flake-title
18395,pr,closed,"test: fix TestUploadFileLargeModuleFiles flake, context to subtest",https://github.com/coder/coder/pull/18395,2025-06-16T18:13:39Z,2025-06-16T18:25:44Z,2025-06-16T18:25:31Z,Emyrk,,0,prs-flake-title
18441,pr,closed,fix: fix TestAcquireJobWithCancel_Cancel flake,https://github.com/coder/coder/pull/18441,2025-06-19T02:02:07Z,2025-06-19T02:51:24Z,2025-06-19T02:51:13Z,sreya,,0,prs-flake-title
18442,pr,closed,fix: fix TestAcquireJob_LongPoll flake,https://github.com/coder/coder/pull/18442,2025-06-19T02:38:58Z,2025-06-19T02:51:04Z,2025-06-19T02:50:53Z,sreya,,0,prs-flake-title
18522,pr,closed,chore: fix wsproxy flakes,https://github.com/coder/coder/pull/18522,2025-06-24T07:21:18Z,2025-06-24T09:01:28Z,2025-06-24T09:01:18Z,deansheather,,0,prs-flake-title
18526,pr,closed,fix: agentcontainers: fix flake when ctx cancelled while running docker inspect,https://github.com/coder/coder/pull/18526,2025-06-24T11:13:08Z,2025-06-24T12:30:20Z,2025-06-24T12:30:09Z,johnstcn,,0,prs-flake-title
18839,pr,closed,chore: fix flake in TestWorkspaceBuildsProvisionerState,https://github.com/coder/coder/pull/18839,2025-07-11T19:59:58Z,2025-07-15T05:09:45Z,2025-07-15T05:07:14Z,johnstcn,,0,prs-flake-title
18863,pr,closed,fix(agent/agentcontainers): fix `TestAPI/IgnoreCustomization` flake,https://github.com/coder/coder/pull/18863,2025-07-14T22:14:13Z,2025-07-15T09:01:15Z,2025-07-15T09:01:05Z,DanielleMaywood,,0,prs-flake-title
18872,pr,closed,fix(cli): scope context per subtest to fix flake test in prebuilt workspace delete,https://github.com/coder/coder/pull/18872,2025-07-15T09:14:36Z,2025-07-15T09:21:21Z,2025-07-15T09:21:12Z,ssncferreira,,0,prs-flake-title
18905,pr,closed,fix(agent/agentcontainers): fix `TestAPI/NoUpdaterLoopLogspam` flake,https://github.com/coder/coder/pull/18905,2025-07-16T19:56:24Z,2025-07-17T09:59:16Z,2025-07-17T09:59:02Z,DanielleMaywood,,0,prs-flake-title
18932,pr,closed,fix(coderd): fix flake in `TestAPI/ModifyAutostopWithRunningWorkspace`,https://github.com/coder/coder/pull/18932,2025-07-21T10:50:12Z,2025-07-21T12:04:38Z,2025-07-21T12:04:28Z,DanielleMaywood,,0,prs-flake-title
19026,pr,closed,chore: fix TestManagedAgentLimit flake,https://github.com/coder/coder/pull/19026,2025-07-24T04:56:57Z,2025-07-24T05:13:26Z,2025-07-24T05:13:16Z,deansheather,,0,prs-flake-title
19029,pr,closed,test(coderd/database): use seperate context for subtests to fix flake,https://github.com/coder/coder/pull/19029,2025-07-24T08:32:50Z,2025-07-24T10:08:06Z,2025-07-24T10:07:54Z,ethanndickson,,1,prs-flake-title
19179,pr,closed,fix(agent/agentcontainers): fix `TestDevcontainerDiscovery/AutoStart` flake,https://github.com/coder/coder/pull/19179,2025-08-05T12:05:32Z,2025-08-05T14:39:11Z,2025-08-05T12:58:55Z,DanielleMaywood,,3,prs-flake-title
19213,pr,closed,fix: fix flake in workspace TTL test caused by new constraint,https://github.com/coder/coder/pull/19213,2025-08-07T07:07:37Z,2025-08-07T07:16:11Z,2025-08-07T07:16:01Z,deansheather,,0,prs-flake-title
19294,pr,closed,test: reduce flakiness of workspace update test,https://github.com/coder/coder/pull/19294,2025-08-11T16:09:06Z,2026-02-12T00:10:27Z,2025-08-22T18:14:38Z,aslilac,stale,0,prs-flaky-title
19308,pr,closed,chore: skip flaking classic parameters test,https://github.com/coder/coder/pull/19308,2025-08-11T21:24:58Z,2025-08-12T10:38:31Z,2025-08-12T10:38:20Z,aslilac,,1,prs-flake-title
19330,pr,closed,test(coderd/database): use seperate context for subtests to fix flake,https://github.com/coder/coder/pull/19330,2025-08-13T04:32:37Z,2025-08-13T04:45:44Z,2025-08-13T04:45:35Z,ethanndickson,,1,prs-flake-title
19366,pr,closed,chore: fix storybook flakes,https://github.com/coder/coder/pull/19366,2025-08-14T21:52:32Z,2025-08-15T19:07:45Z,2025-08-15T19:07:34Z,BrunoQuaresma,,1,prs-flake-title
19398,pr,closed,fix: fix flakes in TestWorkspaceAutobuild due to incorrect tick time,https://github.com/coder/coder/pull/19398,2025-08-18T19:41:26Z,2025-08-19T16:24:50Z,2025-08-19T16:24:41Z,cstyan,,0,prs-flake-title
19407,pr,closed,fix: resolve `TestAPI/Error/DuringInjection` flake,https://github.com/coder/coder/pull/19407,2025-08-19T09:32:36Z,2025-08-19T11:23:49Z,2025-08-19T11:23:38Z,DanielleMaywood,,0,prs-flake-title
19417,pr,closed,fix: fix more `TestWorkspaceAutobuild` flakes,https://github.com/coder/coder/pull/19417,2025-08-19T16:29:52Z,2025-08-19T17:24:52Z,2025-08-19T17:24:40Z,cstyan,,0,prs-flake-title
19450,pr,closed,fix: fix flake due to two time.Now() calls,https://github.com/coder/coder/pull/19450,2025-08-20T16:24:26Z,2025-08-20T17:12:52Z,2025-08-20T17:12:03Z,bcpeinhardt,,0,prs-flake-title
19456,pr,closed,[WIP] fix: test multiple lifecycle executors flake,https://github.com/coder/coder/pull/19456,2025-08-20T19:33:39Z,2026-02-21T00:11:17Z,2025-08-31T00:08:39Z,bcpeinhardt,stale,0,prs-flake-title
19469,pr,closed,chore: fix TestCheckInactiveUsers flake,https://github.com/coder/coder/pull/19469,2025-08-21T13:47:01Z,2025-08-21T15:35:42Z,2025-08-21T15:35:31Z,johnstcn,,0,prs-flake-title
19478,pr,closed,fix: fix flake in TestExecutorAutostartSkipsWhenNoProvisionersAvailable,https://github.com/coder/coder/pull/19478,2025-08-21T21:10:35Z,2025-08-28T19:07:59Z,2025-08-28T19:07:50Z,cstyan,,0,prs-flake-title
19494,pr,closed,chore: add flake detection on prs,https://github.com/coder/coder/pull/19494,2025-08-22T14:12:08Z,2026-02-23T00:11:25Z,2025-08-25T12:19:08Z,ibetitsmike,,1,prs-flake-title
19522,pr,closed,fix: fix flake in TestPatchCancelWorkspaceBuild/User_is_allowed_to_cancel ,https://github.com/coder/coder/pull/19522,2025-08-25T12:10:21Z,2025-08-28T08:24:53Z,2025-08-28T08:24:44Z,kacpersaw,,0,prs-flake-title
19568,pr,closed,fix(coderd): fix devcontainer mock recreate flaky test,https://github.com/coder/coder/pull/19568,2025-08-27T10:40:20Z,2025-08-27T11:07:57Z,2025-08-27T11:07:47Z,DanielleMaywood,,0,prs-flaky-title
19649,pr,closed,"fix: fix TestExecutorAutostartSkipsWhenNoProvisionersAvailable flake, part 2",https://github.com/coder/coder/pull/19649,2025-08-29T19:26:48Z,2025-09-01T15:52:43Z,2025-09-01T15:52:34Z,cstyan,,1,prs-flake-title
19654,pr,closed,"test: fix flake, TestLabelsAggregation update & collect timing",https://github.com/coder/coder/pull/19654,2025-08-30T11:46:38Z,2026-03-01T00:11:45Z,2025-09-02T05:45:12Z,Emyrk,,1,prs-flake-title
19659,pr,closed,fix: fix flake in TestPatchCancelWorkspaceBuild,https://github.com/coder/coder/pull/19659,2025-09-01T13:32:09Z,2026-03-16T00:13:43Z,2025-09-16T11:15:14Z,kacpersaw,,3,prs-flake-title
19683,pr,closed,test: fix TestCache_DeploymentStats flake,https://github.com/coder/coder/pull/19683,2025-09-03T05:46:47Z,2025-09-08T02:07:49Z,2025-09-08T02:07:38Z,ethanndickson,,5,prs-flake-title
19723,pr,closed,ci(scripts/flakecheck): add AST-based flake detection for modified Go tests,https://github.com/coder/coder/pull/19723,2025-09-08T07:36:50Z,2026-03-09T00:10:48Z,2025-09-19T00:07:13Z,blink-so[bot],stale,0,prs-flake-title
19931,pr,closed,test: skip ProbeOK test until fixed to not flake,https://github.com/coder/coder/pull/19931,2025-09-24T05:51:02Z,2025-09-24T06:32:04Z,2025-09-24T06:31:51Z,spikecurtis,,1,prs-flake-title
20033,pr,closed,fix: fix flaky test in WorkspacePage.test.tsx,https://github.com/coder/coder/pull/20033,2025-09-30T12:14:48Z,2025-09-30T23:03:03Z,2025-09-30T22:47:18Z,jaaydenh,,0,prs-flaky-title
20296,pr,closed,chore: rework wsproxy mesh tests to avoid flakes,https://github.com/coder/coder/pull/20296,2025-10-15T04:11:11Z,2025-10-16T07:39:17Z,2025-10-16T07:39:06Z,deansheather,,0,prs-flake-title
20368,pr,closed,fix: replace blink with ci-flake-bot agent,https://github.com/coder/coder/pull/20368,2025-10-17T18:40:05Z,2025-10-18T05:25:35Z,2025-10-18T05:25:27Z,ibetitsmike,,0,prs-flake-title
20379,pr,closed,fix: replace ci-flake-bot app-id with slack's user id,https://github.com/coder/coder/pull/20379,2025-10-20T07:42:47Z,2025-10-20T21:53:40Z,2025-10-20T21:53:23Z,ibetitsmike,,0,prs-flake-title
20447,pr,closed,test: fix flake in TestAgent_Metrics_SSH,https://github.com/coder/coder/pull/20447,2025-10-24T02:22:32Z,2025-10-24T03:06:40Z,2025-10-24T03:06:25Z,ethanndickson,,1,prs-flake-title
20450,pr,closed,test: fix flake in TestAgent_Metrics_SSH,https://github.com/coder/coder/pull/20450,2025-10-24T06:11:07Z,2025-10-24T06:29:11Z,2025-10-24T06:28:57Z,ethanndickson,,1,prs-flake-title
20648,pr,closed,chore(coderd/provisionerdserver): address flake in TestServer_ExpirePrebuildsSessionToken,https://github.com/coder/coder/pull/20648,2025-11-03T11:24:11Z,2025-11-03T11:39:13Z,2025-11-03T11:39:03Z,johnstcn,,0,prs-flake-title
20773,pr,closed,test: fix flake in scaletest/workspaceupdates/TestRun,https://github.com/coder/coder/pull/20773,2025-11-14T07:28:06Z,2025-11-17T01:00:17Z,2025-11-17T01:00:08Z,ethanndickson,,1,prs-flake-title
20808,pr,closed,fix(site): fix flaky Chromatic tests,https://github.com/coder/coder/pull/20808,2025-11-17T17:42:38Z,2025-11-19T18:17:21Z,2025-11-19T18:17:12Z,ssncferreira,,3,prs-flaky-title
20975,pr,closed,test: fix TestDescCacheTimestampUpdate flake,https://github.com/coder/coder/pull/20975,2025-11-28T06:53:36Z,2025-12-01T23:53:45Z,2025-12-01T23:53:36Z,ethanndickson,,0,prs-flake-title
20990,pr,closed,test: use toHaveValue() to avoid flaky parameter verification,https://github.com/coder/coder/pull/20990,2025-12-01T02:31:17Z,2025-12-01T02:46:30Z,2025-12-01T02:46:19Z,ethanndickson,,0,prs-flaky-title
21059,pr,closed,test(agent/agentcontainers): fix data race and flake in DuringUpWithContainerID test,https://github.com/coder/coder/pull/21059,2025-12-02T14:31:00Z,2025-12-02T15:18:18Z,2025-12-02T15:18:07Z,mafredri,,0,prs-flake-title
21228,pr,closed,test(cli): fix flaky TestProvisioners_Golden,https://github.com/coder/coder/pull/21228,2025-12-11T17:21:45Z,2025-12-11T18:19:31Z,2025-12-11T18:19:18Z,mafredri,,0,prs-flaky-title
21230,pr,closed,test(cli): attempt to fix TestGitSSH flake,https://github.com/coder/coder/pull/21230,2025-12-11T18:01:57Z,2025-12-11T18:41:54Z,2025-12-11T18:41:45Z,mafredri,,0,prs-flake-title
21231,pr,closed,test(scaletest/workspacetraffic): fix test flake due to io.EOF on close,https://github.com/coder/coder/pull/21231,2025-12-11T18:26:09Z,2025-12-12T11:36:26Z,2025-12-12T11:36:16Z,mafredri,,1,prs-flake-title
21233,pr,closed,fix(coderd/database): sort template version variables and fix test flake,https://github.com/coder/coder/pull/21233,2025-12-11T19:21:12Z,2025-12-12T11:41:54Z,2025-12-12T11:41:46Z,mafredri,,0,prs-flake-title
21396,pr,closed,test: use deterministic time to avoid time-based flake,https://github.com/coder/coder/pull/21396,2025-12-29T14:02:25Z,2025-12-29T14:25:24Z,2025-12-29T14:25:15Z,DanielleMaywood,,0,prs-flake-title
21416,pr,closed,fix: adjust the TF version drift causing flakes,https://github.com/coder/coder/pull/21416,2026-01-05T12:16:48Z,2026-01-05T14:06:45Z,2026-01-05T14:06:35Z,jdomeracki-coder,,0,prs-flake-title
21619,pr,closed,test(backedpipe): remove flaky ForceReconnect singleflight test,https://github.com/coder/coder/pull/21619,2026-01-21T23:34:57Z,2026-01-22T18:31:26Z,2026-01-22T18:30:43Z,ibetitsmike,,4,prs-flaky-title
21658,pr,closed,ci: skip flaky test,https://github.com/coder/coder/pull/21658,2026-01-23T18:38:28Z,2026-01-23T18:46:41Z,2026-01-23T18:46:31Z,evgeniy-scherbina,,0,prs-flaky-title
21660,pr,closed,test: fix flaky boundary test,https://github.com/coder/coder/pull/21660,2026-01-23T20:13:08Z,2026-01-23T20:25:29Z,2026-01-23T20:25:16Z,evgeniy-scherbina,,0,prs-flaky-title
21725,pr,closed,test(cli): increase timeout in TestGitSSH to reduce flakes,https://github.com/coder/coder/pull/21725,2026-01-28T09:33:16Z,2026-01-28T12:01:24Z,2026-01-28T12:01:07Z,mafredri,,0,prs-flake-title
21745,pr,closed,test: use explicit names in TestStartAutoUpdate to prevent flake,https://github.com/coder/coder/pull/21745,2026-01-29T05:30:11Z,2026-01-30T02:24:14Z,2026-01-30T02:24:06Z,ethanndickson,,0,prs-flake-title
21792,pr,closed,chore: fix flakiness in TestSSH/StdioExitOnParentDeath,https://github.com/coder/coder/pull/21792,2026-01-30T14:40:09Z,2026-01-30T15:46:49Z,2026-01-30T15:46:39Z,johnstcn,,0,prs-flaky-title
21834,pr,closed,ci: split lint-actions into separate job to reduce flakes,https://github.com/coder/coder/pull/21834,2026-02-02T09:34:17Z,2026-02-02T13:32:23Z,2026-02-02T13:32:10Z,deansheather,,0,prs-flake-title
21854,pr,closed,test: fix flakiness around tar block size in test,https://github.com/coder/coder/pull/21854,2026-02-02T18:42:28Z,2026-02-02T18:58:53Z,2026-02-02T18:58:43Z,Emyrk,,0,prs-flaky-title
21874,pr,closed,fix: use `os.Pipe` implementation for Windows CLI tests to reduce flakiness,https://github.com/coder/coder/pull/21874,2026-02-03T08:29:30Z,2026-02-03T09:50:37Z,2026-02-03T09:50:28Z,dannykopping,,0,prs-flaky-title
21897,pr,closed,test: drop windows for TestGetModulesArchive due to flakiness,https://github.com/coder/coder/pull/21897,2026-02-03T16:16:38Z,2026-02-04T14:30:14Z,2026-02-04T14:30:03Z,Emyrk,,0,prs-flaky-title
21981,pr,closed,chore: fix pty-max-limit flake,https://github.com/coder/coder/pull/21981,2026-02-06T19:30:01Z,2026-02-18T14:21:39Z,2026-02-17T19:41:30Z,evgeniy-scherbina,,3,prs-flake-title
22147,pr,closed,chore: fix pty-max-limit flake,https://github.com/coder/coder/pull/22147,2026-02-17T16:55:57Z,2026-02-18T13:38:47Z,2026-02-18T13:38:35Z,evgeniy-scherbina,,0,prs-flake-title
22412,pr,closed,flake: increase test timeout for TemplateVersionEditorPage tests,https://github.com/coder/coder/pull/22412,2026-02-27T20:54:42Z,2026-02-28T00:16:17Z,2026-02-28T00:16:09Z,jeremyruppel,,1,prs-flake-title
